,건조 1존 OP_max,건조 2존 OP_min,소입1존 OP_min,소입2존 OP_min,소입로 CP 값_max,소입로 온도 1 Zone_min,소입로 온도 2 Zone_min,솔트 컨베이어 온도 1 Zone_max,솔트 컨베이어 온도 2 Zone_max,솔트조 온도 1 Zone_min
39,0.35696010172277465,1.0,1.0,0.9744827715719341,0.0,0.9771160554729922,1.0,0.0,0.17620817843866377,0.9419206504330672
40,0.7147963218533391,0.367556950351242,0.00013532510038836098,0.7347253549345112,0.08365882280820057,0.33850299675718926,0.4170653907496145,0.899527393663577,0.6384138785625789,0.9085271317829497
41,0.5354789188853912,0.3354754518550525,0.0004262371452261825,0.8420796247035188,0.05566964715773244,0.033104651768472736,0.27565124933546487,0.8150708909504637,0.1432465923172171,0.8741602067183404
42,0.5933802664020227,0.2705037248254604,0.0009626478572122647,0.7542535690294426,0.029675006787112393,0.45711918512250693,0.4917597022860166,0.886486959565905,0.7940520446096624,0.9005167958656355
43,0.4666919939834705,0.3487956079631913,0.0,0.8058310419188014,0.04633408356467897,0.05267129897987134,0.22434875066455026,0.8950638893751132,0.22304832713753944,0.8633074935400528
44,0.5098776535533187,0.3551168414816865,0.0008099776338250382,0.803821882595861,0.03530393127063501,0.5116413831629143,0.61217437533226,0.8600560126028364,0.7382899628252705,0.8596899224806187
45,0.500372156491805,0.31033315218381247,0.00032124655889655986,0.7585795967608189,0.02311340170071896,0.13083212216486612,0.23205741626795162,0.9052161736390714,0.7581164807930625,0.8816537467700191
46,0.37758377397695686,0.6049202702220832,0.00013029012885843952,0.8105711193755135,0.020046064788461028,0.596306794474938,0.7538543328016931,0.8940136530719449,0.37422552664187897,0.9281653746769974
47,0.4816867992991055,0.2664379417148316,0.0005220536165718092,0.7059387174730568,0.02086270766374458,0.14992282390355427,0.18580542264754346,0.9583406266409943,0.8897149938042014,0.9457364341085325
48,0.2571136162756437,0.20102636672407928,0.0009343016289262721,0.6516077007818752,0.01596503980312988,0.7072020896163007,0.8466241360978232,0.9421494836338224,0.39876084262700634,0.8080103359173142
49,0.3732341949789882,0.34132697553004027,0.0003614091308306717,0.7736053029135752,0.022920735285102523,0.34886803149620166,0.4619883040935752,0.9062664099422396,0.6706319702602231,0.9134366925064653
50,0.48627672936469735,0.2595293074047551,0.00030954973635182413,0.7460698648953483,0.036251937611111514,0.21687248706471535,0.4284954811270748,0.9277087344652577,0.9952912019826504,0.9214470284237648
51,0.5064817255656007,0.24411600900221322,0.00015918522590074744,0.7342253276705811,0.040525629012059104,0.2766300853049317,0.18952684742160242,0.9116051111500094,0.5762081784386553,0.9204134366925084
52,0.49465025043030575,0.30612368072165447,0.00010912677076608932,0.7481785771577139,0.052597931463301405,0.21243032931942774,0.3886230728335903,0.9059163311745152,0.9311028500619534,0.8863049095607243
53,0.3747926002884207,0.2788952650812696,0.0013859451894348796,0.7673696687986833,0.03800126108926588,0.2528856944997507,0.4234449760765684,0.9146683003675856,0.5789343246592313,0.8953488372092948
54,0.5965203368016253,0.23499408223581927,0.0006787713118872141,0.6988071069033402,0.040670128823771495,0.32004688898211703,0.31897926634769463,0.9433747593208479,0.9771995043370407,0.8767441860465034
55,0.3222875219029597,0.5991516571851415,0.00019765709640155772,0.865381800229379,0.06380323504426949,0.6329017130432834,0.7947900053163114,0.9133555049886265,0.831970260223036,0.9369509043927576
56,0.46722696894043897,0.08739452675169154,0.00028874029997337714,0.8344344114690416,0.05931060453466683,0.5370251417074321,0.649654439128133,0.9359355855067415,0.7380421313506791,0.872093023255813
57,0.5381150273690091,0.20058616744665614,0.00045600138116591186,0.7992356596818967,0.06013381558320998,0.38609754402816304,0.5962254120148904,0.9599159810957492,0.5482032218091637,0.9160206718346283
58,0.24316550109320922,0.19079568583194922,0.00012957300223813726,0.7478075162016753,0.04024757634406715,0.37747764268908696,0.5223285486443386,0.8749343602310542,0.3001239157372999,0.8335917312661486
59,0.5854564344306779,0.29800441056959864,4.5447087282311634e-05,0.7526675096990583,0.04155683221382463,0.19138296285959794,0.37878787878789116,0.8577805006126377,0.321189591078063,0.7984496124030934
60,0.5317030811456219,0.3832186293516595,0.0012722608933329197,0.7620526368066675,0.024262832021158233,0.21179573535581178,0.4516214779372789,0.8588307369158059,0.25526641883518375,0.851162790697669
61,0.4516196560653758,0.19971911890980037,0.00010344302012061613,0.6895418958364019,0.058662544773047685,0.15420633315794238,0.27618288144603176,0.9042534570278317,0.75737298636926,0.8281653746769975
62,0.32986245716323687,0.1516558922976846,0.0002046937563133908,0.6719142378577656,0.036199392225034356,0.14199039935838795,0.2955874534822071,0.9552774374234231,0.9915737298636806,0.8571059431524557
63,0.49521623842825896,0.25837172031847483,0.0014877702071234274,0.6035145807723905,0.07295707917713924,0.40217392443968897,0.39074960127591835,0.9351479082793641,0.9843866171003607,0.8987080103359185
64,0.4726697576330842,0.23843803556110177,0.0005356987491416056,0.7547400208925419,0.08164896179074668,0.1651530790302649,0.3460925039872411,0.9231577104848603,0.7437422552664084,0.8312661498707961
65,0.30785870458527786,0.2198052749252753,0.009195105964807776,0.8329931564141847,0.011522765288517875,0.7695509465412687,0.6289207868155102,0.8788727463679363,0.8275092936802919,0.8607235142118898
66,0.20326722386763574,0.16185495472615302,0.0002382536575848493,0.7371960778856947,0.039047790028637216,0.5041320212601647,0.4231791600212547,0.8905128653947157,0.5184634448574899,0.8341085271317842
67,0.2216657104312361,0.1020219306741093,0.00023370721406002046,0.781580850901599,0.04969479888253478,0.09185747623296837,0.11908559276979593,0.9943112200245057,0.7734820322180822,0.8405684754521917
68,0.21033044395168196,0.16505474324871475,0.000452025853979576,0.7328768378547338,0.04782724828570679,0.6191521771650039,0.7743221690590023,0.9488884999124849,1.0,0.7441860465116259
69,0.24942238211167805,0.23415794953009939,0.0005148486987959894,0.7621454020456772,0.03015667282615361,0.22284824688873398,0.37878787878789116,0.9486259408366892,0.5705080545229261,0.803359173126609
70,0.5406736032501672,0.1435601603352436,0.00016383610534115425,0.6805685558873233,0.0403592352894813,0.44093703905037535,0.4377990430622071,0.9638543672326313,0.554399008674104,0.7201550387596833
71,0.5133123478422678,0.1794425494798296,0.00011834149971725463,0.7850765166154987,0.06604955029907077,0.31105680783093015,0.32748538011694633,0.9653422019954526,0.9553903345724893,0.9382428940568391
72,0.24856177022437953,0.07718633010038754,6.233611542986678e-05,0.7106290184600563,0.017534833212187,0.6213732560376508,0.7498670919723507,0.8485034132679856,0.24882280049566613,0.7568475452196305
73,0.4027275969545196,0.26571563547829374,0.00011628295178130611,0.6923293781403013,0.02216758475132895,0.14997570673385408,0.2937267410951625,0.8542797129354135,0.30086741016108826,0.8385012919896643
74,0.47709686923351263,0.1779810738261343,0.000492442553308261,0.7830628321589481,0.051520751048718325,0.3951933908399436,0.4556087187666213,0.8987397164361995,0.35638166047087466,0.7534883720930216
75,0.6582673014002395,0.3090269583183222,0.00015115874558904735,0.7371915527520845,0.027496562655994088,0.1874696334173146,0.17331206804891913,0.8618939261333821,0.32267657992565374,0.8940568475452133
76,0.4965342926700673,0.17990663826313044,0.00032920457566360325,0.7184710750065784,0.01642043314913258,0.052829947470776836,0.0,0.8951514090670418,0.4356877323420001,0.8987080103359185
77,0.0,0.14898799659716486,0.28401057077848946,0.7564550465308176,0.007095816511511805,1.0,0.9766081871344823,0.9481883423770361,0.28946716232961567,0.8361757105943117
78,0.6783327389167146,0.1489693768352308,4.303020811602437e-05,0.841701776047065,0.04489346422972842,0.4812337557397988,0.5776182881445956,0.9153684579030295,0.3531598513011159,0.8950904392764844
79,0.39881220053032324,0.19153204471900337,6.653211843797832e-05,0.7837416022004821,0.0346033261229386,0.42094732919657213,0.44311536416799696,0.9256082618589212,0.9100371747211903,0.9054263565891512
80,0.37702553923924986,0.30381201971172295,0.0008975691966193665,0.7463187472439108,0.05401446749629993,0.3438970454479038,0.28442317916003024,0.9268335375459517,0.5266418835192037,0.8635658914728632
81,0.6067779001069953,0.5173300995539786,0.0021151283559910773,0.901557980876333,0.05046984332717376,0.5259726301745099,0.5733652312599697,0.9159810957465446,0.41486988847582845,0.923514211886307
82,0.34026733241328005,0.30005539491245276,1.9954164249816272e-05,0.7970047688120552,0.07524937164475819,0.22210788726452438,0.49521531100479216,0.9620164537020857,0.4857496902106487,0.8863049095607243
83,0.6000635767340166,0.2592767110117246,0.0024613218121415192,0.7800762439761987,0.02227924369674298,0.3817611519434751,0.4122807017543915,0.961928934010157,0.42651796778190654,0.9413436692506377
84,0.6180821535455657,0.194967917770239,0.0034212155202001326,0.8132522610395726,0.06355145506931606,0.2335834614398572,0.31897926634769463,0.9585156660248565,0.8939281288723541,0.8865633074935346
85,0.5917443284901304,0.13174047598598276,0.00031334424128449137,0.7857190855881508,0.043531662973893666,0.0,0.1347687400319123,0.9343602310519866,0.6277571251548946,0.5857881136950887
86,0.5240040937214101,0.15287566236249955,0.0009641586967909597,0.7668017645306001,0.05109600917792737,0.31465284029140855,0.4096225412014966,0.9655172413793148,0.9434944237918198,0.801808785529717
87,0.6495914031850395,0.14691031221832976,0.00012053929554064048,0.7636545341046875,0.0545486789214183,0.07556956450023715,0.23950026581606954,0.9747943287239669,0.48897149938042156,0.848578811369506
88,0.5159949758873605,0.45895187614663496,0.001223535736720474,0.7457123793401405,0.03667667948190247,0.46706115721910874,0.4239766081871353,0.9844214948363385,0.5519206939281194,0.9696382428940551
89,0.4191334956349139,0.5299318139044715,0.03429327284040893,0.931600342914625,0.024959058386681422,0.6509876410062508,0.8062200956937717,0.9479257833012453,0.6317224287484418,1.0
90,0.3796849075036052,0.08794222880556438,4.7148000227358615e-05,0.8006294008338464,0.10357571352255503,0.31026356537641475,0.4601275917065306,0.9892350778925266,0.6778190830235432,0.9419206504330672
91,0.8810494813068895,0.17854282853052342,0.001269000171968762,0.7954503854169425,0.08147162111273605,0.28614899475912287,0.36948431685272864,0.9381235778050067,0.663940520446086,0.9242894056847529
92,0.3897331327823346,0.28309173784169994,0.00017933671601105304,0.7680552265406327,0.07873269286346074,0.5202084016716906,0.5369484316852607,0.9797829511640124,0.8237918215613362,0.8914728682170503
93,0.34697390252601257,0.05736822839351107,0.00031096194201025106,0.7212834455453341,0.06375068965819222,0.3337435420300967,0.4585326953747997,0.9884474006651541,0.6941759603469567,0.9206718346253189
94,0.5452867930964976,0.21662234958333312,0.0002525938691927703,0.735220857064831,0.05932593027227264,0.2628276665963524,0.37692716640084656,0.9831962191493129,0.7491945477075603,0.9056847545219616
95,0.3870039851757658,0.3793260451586441,1.5551784268531988e-06,0.8613114425469806,0.061180344522581316,0.40910157520912854,0.6395534290271202,0.9748818484158955,0.7898389095415098,0.8638242894056883
96,0.37705655228023355,0.17734975850168944,0.00022661485499321247,0.8174923112323544,0.03586660477987864,0.20835835138624492,0.2833599149388662,0.9674426746017891,0.7489467162329548,0.8865633074935346
97,0.38197987253640164,0.214240776637083,8.040526942345329e-05,0.7147740408470236,0.032985366109977425,0.21179573535581178,0.27671451355662885,0.993786101872924,0.7995043370508003,0.8860465116278992
98,0.4498906790305326,0.16550091490260732,0.0006668447303282068,0.7882327973086315,0.04307189084571798,0.25103479543920865,0.20467836257309147,0.9171188517416465,0.6205700123915746,0.9139534883720862
99,0.5735629332134168,0.12497166554854346,2.619310782649273e-06,0.7731256387508912,0.06405501501922281,0.29312952835886824,0.2557150451887226,0.956852791878173,0.6086741016109051,0.8744186046511655
100,0.4285847198747076,0.22575622110266588,0.0001451571616404984,0.7940385437305518,0.03216653384360738,0.06086813767653678,0.29213184476343157,0.9512515315946123,0.7140024783147345,0.8940568475452133
101,0.5944889826171905,0.24808763935438277,0.0008505138542571069,0.7667361500932517,0.037556814698696005,0.05690192540395964,0.24667729930887378,0.8841239278837776,0.5903345724907039,0.8540051679586571
102,0.4045496131123138,0.2470235023940359,0.0008800309251966348,0.7908437994017321,0.08586353963235739,0.556803320240036,0.62280701754387,1.0,0.858488228004951,0.8237726098191174
103,0.35114515653832434,0.3208276715893861,0.00010030831809458944,0.8059577456598878,0.05998931577149759,0.19677701155030644,0.39207868155236586,0.942237003325751,0.725898389095404,0.9085271317829497
104,0.49947277830327663,0.2500381472460454,0.006681635180601492,0.8145577620861227,0.07357886624571974,0.7166152334098922,0.7979797979798035,0.9080168037808517,0.6899628252788041,0.8421188630490983
105,0.5550791607871116,0.3649080257289192,0.00027492342834240814,0.850421708513971,0.03741888306024321,0.12305834611060529,0.23763955342902496,0.9114300717661472,0.67112763320942,0.9532299741602112
106,0.5536680674223511,0.3075619695019979,7.074367079352036e-05,0.7286503630627823,0.0592887106238013,0.1961424175866905,0.29744816586922146,0.8636443199719942,0.6381660470879734,0.8958656330749304
107,0.4989610631270446,0.25479215891571005,0.0003601176066746905,0.7233785824068688,0.058404196624834655,0.2232713095311446,0.31313131313130765,0.9430246805531285,0.733581164807921,0.8953488372092948
108,0.4981392175409759,0.28897839314297846,9.701487347688418e-05,0.7327591843808678,0.06706542776323048,0.21819455782224106,0.22567783094099772,0.9148433397514478,0.6166047087980134,0.901550387596892
109,0.5091100807889724,0.21049504264196292,0.0018971822041704165,0.7320736266389186,0.045254713759009274,0.3262870629576408,0.44284954811271354,0.8972518816733783,0.6255266418835156,0.8767441860465034
110,0.4869590162663401,0.48959719376005845,5.6917167850336885e-05,0.8096412044186121,0.05554266247471248,0.39841924348831115,0.22089314194577475,0.8894626290915475,0.5504337050805427,0.8901808785529688
111,0.32971514521856476,0.2137928484018759,0.0010300229475488168,0.7863888053624644,0.0530555142003906,0.29334105968007357,0.4976076555024036,0.9397864519516901,0.7073110285006114,0.9105943152454772
112,0.4160089317558037,0.30570280383869125,0.0005193765759358266,0.7498325134922516,0.017655249721947246,0.42538948694185974,0.45135566188196524,0.8830736915806093,0.5861214374225513,0.9343669250645946
113,0.31958938733737563,0.223955022622739,5.4722621144324576e-05,0.7775602696889129,0.033602774396384816,0.19809908230783216,0.293992557150446,0.9004025905828831,0.5365551425030997,0.8749354005168011
114,0.4035959621020643,0.3456569484703755,0.00021493891963159233,0.8128314236138215,0.024313188016148898,0.058805707294795465,0.20760233918130008,0.8839488884999154,0.5335811648079323,0.8919896640826859
115,0.5212439330738576,0.4595772190946103,0.0008104162646704658,0.8106955605497947,0.08188103724592108,0.0887373892452065,0.20574162679425548,0.9107299142307034,0.6887236679058188,0.905943152454772
116,0.30493572547256087,0.2051434420090926,8.541564049326081e-05,0.7785286482815014,0.0765805214253812,0.46415260155255217,0.5901116427432199,0.9012777875021891,0.6416356877323377,0.8591731266149831
117,0.423172944223046,0.36385759010282576,0.00021968843299226726,0.6873879322379343,0.01573077495686899,0.45770089625581706,0.442052099946833,0.8194468755469989,0.4200743494423749,0.9552971576227386
118,0.37386996231915487,0.2783974499367296,0.0009422132297308365,0.7379970265347047,0.027240403898867668,0.4863633902790022,0.6826156299840362,0.8527918781725922,0.5169764560099133,0.8439276485788154
119,0.3554094496735872,0.3147846805511137,0.000480657540434815,0.773243292224757,0.030465376969357305,0.3153403170853183,0.4500265816055178,0.8814108174339259,0.5999999999999943,0.9191214470284269
120,0.28338166198886666,0.39745747748730154,0.0010257109046345073,0.875140250859832,0.04017751582929757,0.15357173919432643,0.3947368421052608,0.8820234552774411,0.623543990086742,0.8937984496124028
121,0.3648994402146096,0.28427356575012086,0.0003193516272283502,0.6910668658630482,0.037703503901494885,0.35838694095039886,0.43248272195641724,0.8870995974094201,0.5825278810408913,0.8984496124030934
122,0.33100993967963566,0.39816713633837475,0.0014647014737713096,0.8067586943088979,0.017760340494101797,0.613890335550051,0.6812865497075888,0.8550673901627909,0.5623296158612122,0.8596899224806187
123,0.4646838995797732,0.3447199879972011,0.0006919209540575459,0.8324229895792961,0.01662404652018172,0.5867350021904469,0.4896331738436886,0.864782075967096,0.45997521685253606,0.9258397932816596
124,0.5431158802276358,0.42532037029849745,0.0033236259590878033,0.8392717792983735,0.05378239204112553,0.3367049805269531,0.619085592769811,0.9123927883773869,0.7392812887236644,0.9589147286821728
125,0.4829118144179629,0.003084985991406475,0.00026179583375425384,0.9072347609903617,0.024118332209445845,0.7266629711670937,0.8173843700159485,0.9270960966217424,0.7130111524163548,0.8824289405684798
126,0.3257144629316625,0.09501879228931068,0.00039911281715245266,0.8523313148974865,0.04125250685279404,0.5875282446449624,0.7078681552365684,0.9680553124453043,0.8364312267657941,0.9419206504330672
127,0.4236458930980471,0.065244036375372,0.0004624520395514461,0.7992537602163375,0.030524490528694184,0.7404653898756729,0.7921318447634165,0.9078417643969895,0.623543990086742,0.8852713178294531
128,0.24693358557273345,9.558050775167325e-06,0.00022853763623890958,0.8720314840696066,0.0345245080438228,0.5947203095659072,0.5991493886230688,0.954402240504117,0.7784386617100372,0.847028423772614
129,0.27821799066507436,5.366391047538755e-06,0.0003209982334972966,0.8785703021363834,0.0430149666774676,0.6849913008898446,0.6406166932482842,0.957290390337826,0.733581164807921,0.9509043927648585
130,0.4443083316534603,0.0,0.0012185344167633498,0.8676737804029586,0.03577683974533002,0.6084169626138868,0.6626794258373243,0.8997899527393678,0.623543990086742,0.8031007751937985
131,0.2964691652840015,2.070830198545785e-05,0.000848835917213487,0.8708164856952607,0.041852400010509,0.6431609821216961,0.7876129718235072,0.9104673551549126,0.5831474597273839,0.9361757105943117
132,0.3956488703499821,0.06212048348186118,0.0007844163632877922,0.8459486139402623,0.027266676591906184,0.8014392932128154,0.8955342902711262,0.9148433397514478,0.5603469640644387,0.8762273901808826
133,0.4115973266758677,0.05409571740452746,0.0012048881237944915,0.8382966130053697,0.04438114671547546,0.6135994799833899,0.6913875598086017,0.8691580605636312,0.4237918215613306,0.9419206504330672
134,0.4984726077315511,0.0005763805976516218,1.4238154510420077e-05,0.9403949400860997,0.03577683974533002,0.5965183257961433,0.5295055821371731,0.915455977594963,0.6894671623296071,0.8922480620154962
135,0.3452139124501856,4.6496004763285285e-06,7.463512706781584e-06,0.852100533083365,0.041118953996514475,0.563889619500381,0.4920255183413001,0.9533520042009488,0.7001239157372915,0.9072351421188682
